useragent_string,browser_family,browser_version,operating_system,operating_system_version,device_family,is_mobile,is_tablet,is_touch_capable,is_pc,is_bot,overview
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/4.0.221.0 Safari/532.2",Chrome,4.0.221,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.221
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.220.1 Safari/532.1",Chrome,4.0.220,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.220
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.6 Safari/532.1",Chrome,4.0.219,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.219
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.5 Safari/532.1",Chrome,4.0.219,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.219
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.5 Safari/532.1",Chrome,4.0.219,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.219
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.4 Safari/532.1",Chrome,4.0.219,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.219
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.3 Safari/532.1",Chrome,4.0.219,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.219
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.3 Safari/532.1",Chrome,4.0.219,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.219
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.3 Safari/532.1",Chrome,4.0.219,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.219
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.219.0 Safari/532.1",Chrome,4.0.219,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.219
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.1 Safari/532.1",Chrome,4.0.213,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.213
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.1 Safari/532.1",Chrome,4.0.213,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.213
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.1 Safari/532.1",Chrome,4.0.213,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.213
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.1 Safari/532.1",Chrome,4.0.213,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.213
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.1 Safari/532.1",Chrome,4.0.213,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.213
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.1 Safari/532.1",Chrome,4.0.213,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.213
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.0 Safari/532.1",Chrome,4.0.213,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.213
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.0 Safari/532.1",Chrome,4.0.213,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.213
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.0 Safari/532.1",Chrome,4.0.213,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.213
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.213.0 Safari/532.1",Chrome,4.0.213,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.213
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.212.1 Safari/532.1",Chrome,4.0.212,Mac OS X,10.6,Other,False,False,False,True,False,PC / Mac OS X 10.6 / Chrome 4.0.212
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.212.1 Safari/532.1",Chrome,4.0.212,Mac OS X,10.5.7,Other,False,False,False,True,False,PC / Mac OS X 10.5.7 / Chrome 4.0.212
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.212.0 Safari/532.0",Chrome,4.0.212,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.212
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/4.0.212.0 Safari/532.1",Chrome,4.0.212,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.212
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.212.0 Safari/532.0",Chrome,4.0.212,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.212
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.212.0 Safari/532.0",Chrome,4.0.212,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.212
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.212.0 Safari/532.0",Chrome,4.0.212,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.212
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.212.0 Safari/532.0",Chrome,4.0.212,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.212
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.212.0 Safari/532.0",Chrome,4.0.212,Mac OS X,10.6.1,Other,False,False,False,True,False,PC / Mac OS X 10.6.1 / Chrome 4.0.212
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.7 Safari/532.0",Chrome,4.0.211,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.7 Safari/532.0",Chrome,4.0.211,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.4 Safari/532.0",Chrome,4.0.211,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.4 Safari/532.0",Chrome,4.0.211,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.4 Safari/532.0",Chrome,4.0.211,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.211
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.2 Safari/532.0",Chrome,4.0.211,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.211
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.2 Safari/532.0",Chrome,4.0.211,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.2 Safari/532.0",Chrome,4.0.211,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.2 Safari/532.0",Chrome,4.0.211,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.211
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.2 Safari/532.0",Chrome,4.0.211,Mac OS X,10.6.1,Other,False,False,False,True,False,PC / Mac OS X 10.6.1 / Chrome 4.0.211
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.2 Safari/532.0",Chrome,4.0.211,Mac OS X,10.5.8,Other,False,False,False,True,False,PC / Mac OS X 10.5.8 / Chrome 4.0.211
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.0 Safari/532.0",Chrome,4.0.211,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.211
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.0 Safari/532.0",Chrome,4.0.211,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.0 Safari/532.0",Chrome,4.0.211,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.0 Safari/532.0",Chrome,4.0.211,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.211
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.210.0 Safari/532.0",Chrome,4.0.210,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.210
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.210.0 Safari/532.0",Chrome,4.0.210,Mac OS X,10.5.8,Other,False,False,False,True,False,PC / Mac OS X 10.5.8 / Chrome 4.0.210
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.209.0 Safari/532.0",Chrome,4.0.209,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.209
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.209.0 Safari/532.0",Chrome,4.0.209,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.209
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.209.0 Safari/532.0",Chrome,4.0.209,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.209
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.209.0 Safari/532.0",Chrome,4.0.209,Mac OS X,10.6.1,Other,False,False,False,True,False,PC / Mac OS X 10.6.1 / Chrome 4.0.209
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.208.0 Safari/532.0",Chrome,4.0.208,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.208
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.208.0 Safari/532.0",Chrome,4.0.208,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.208
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.208.0 Safari/532.0",Chrome,4.0.208,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.208
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.208.0 Safari/532.0",Chrome,4.0.208,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.208
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.208.0 Safari/532.0",Chrome,4.0.208,Mac OS X,10.5.8,Other,False,False,False,True,False,PC / Mac OS X 10.5.8 / Chrome 4.0.208
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.207.0 Safari/532.0",Chrome,4.0.207,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.207
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.207.0 Safari/532.0",Chrome,4.0.207,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.207
"Mozilla/5.0 (X11; U; FreeBSD i386; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.207.0 Safari/532.0",Chrome,4.0.207,FreeBSD,,Other,False,False,False,False,False,Other / FreeBSD / Chrome 4.0.207
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.207.0 Safari/532.0",Chrome,4.0.207,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.207
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.207.0 Safari/532.0",Chrome,4.0.207,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.207
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.207.0 Safari/532.0",Chrome,4.0.207,Mac OS X,10.6.1,Other,False,False,False,True,False,PC / Mac OS X 10.6.1 / Chrome 4.0.207
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.207.0 Safari/532.0",Chrome,4.0.207,Mac OS X,10.5.8,Other,False,False,False,True,False,PC / Mac OS X 10.5.8 / Chrome 4.0.207
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.1 Safari/532.0",Chrome,4.0.206,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.206
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.1 Safari/532.0",Chrome,4.0.206,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.206
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.1 Safari/532.0",Chrome,4.0.206,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.206
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.1 Safari/532.0",Chrome,4.0.206,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.206
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.1 Safari/532.0",Chrome,4.0.206,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.206
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.1 Safari/532.0",Chrome,4.0.206,Mac OS X,10.6,Other,False,False,False,True,False,PC / Mac OS X 10.6 / Chrome 4.0.206
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.0 Safari/532.0",Chrome,4.0.206,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.206
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.0 Safari/532.0",Chrome,4.0.206,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.206
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.0 Safari/532.0",Chrome,4.0.206,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.206
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.206.0 Safari/532.0",Chrome,4.0.206,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.206
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.205.0 Safari/532.0",Chrome,4.0.205,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.205
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.204.0 Safari/532.0",Chrome,4.0.204,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.204
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.204.0 Safari/532.0",Chrome,4.0.204,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.204
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.204.0 Safari/532.0",Chrome,4.0.204,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.204
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.204.0 Safari/532.0",Chrome,4.0.204,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.204
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.204.0 Safari/532.0",Chrome,4.0.204,Mac OS X,10.6,Other,False,False,False,True,False,PC / Mac OS X 10.6 / Chrome 4.0.204
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.4 Safari/532.0",Chrome,4.0.203,Mac OS X,10.6,Other,False,False,False,True,False,PC / Mac OS X 10.6 / Chrome 4.0.203
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.2 Safari/532.0",Chrome,4.0.203,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.203
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.2 Safari/532.0",Chrome,4.0.203,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.203
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.2 Safari/532.0",Chrome,4.0.203,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.203
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.2 Safari/532.0",Chrome,4.0.203,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.203
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.2 Safari/532.0",Chrome,4.0.203,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.203
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.2 Safari/532.0",Chrome,4.0.203,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.203
"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.0 Safari/532.0",Chrome,4.0.203,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.203
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.0 Safari/532.0",Chrome,4.0.203,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.203
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.0 Safari/532.0",Chrome,4.0.203,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.203
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.0 Safari/532.0",Chrome,4.0.203,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.203
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.0 Safari/532.0",Chrome,4.0.203,Mac OS X,10.6,Other,False,False,False,True,False,PC / Mac OS X 10.6 / Chrome 4.0.203
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.203.0 Safari/532.0",Chrome,4.0.203,Mac OS X,10.5.8,Other,False,False,False,True,False,PC / Mac OS X 10.5.8 / Chrome 4.0.203
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.2 Safari/532.0",Chrome,4.0.202,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.202
"Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.2 Safari/532.0",Chrome,4.0.202,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.202
"Mozilla/5.0 (Windows; U; Windows NT 6.0 (x86_64); de-DE) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.2 Safari/532.0",Chrome,4.0.202,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.202
"Mozilla/5.0 (Windows; U; Windows NT 5.2; de-DE) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.2 Safari/532.0",Chrome,4.0.202,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.202
"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Linux,,Other,False,False,False,True,False,PC / Linux / Chrome 4.0.202
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.202
"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Chrome 4.0.202
"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.202
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.13 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/525.13.",Chrome,4.0.202,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Chrome 4.0.202
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Mac OS X,10.6,Other,False,False,False,True,False,PC / Mac OS X 10.6 / Chrome 4.0.202
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Mac OS X,10.5.8,Other,False,False,False,True,False,PC / Mac OS X 10.5.8 / Chrome 4.0.202
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Mac OS X,10.5.7,Other,False,False,False,True,False,PC / Mac OS X 10.5.7 / Chrome 4.0.202
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.202.0 Safari/532.0",Chrome,4.0.202,Mac OS X,10.5.6,Other,False,False,False,True,False,PC / Mac OS X 10.5.6 / Chrome 4.0.202
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.201.1 Safari/532.0",Chrome,4.0.201,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Chrome 4.0.201
